id,date,sqft_living,price,bedrooms,bathrooms,sqft_lot,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,zipcode,sqft_living15,sqft_lot15
3303850290,20150409T000000,4700,1.40E+06,5,4,22326,22326,2,0,0,3,11,4700,0,2002,98006,4730,27110
2025059026,20150225T000000,4500,1.98E+06,4,3.5,44384,44384,1,0,0,3,12,3340,1160,1990,98004,2540,26287
3751600430,20141226T000000,1780,250000,3,1.75,35233,35233,1,0,0,4,8,1420,360,1979,98001,1950,17334
7856640460,20141218T000000,3800,950000,4,2.75,12200,12200,2,0,3,4,10,3800,0,1986,98006,3710,14796
9510920050,20140902T000000,2980,725000,3,2.5,16996,16996,2,0,0,3,10,2980,0,1992,98075,2980,15438
8651720020,20140512T000000,2780,505000,4,2.5,6369,6369,1,0,0,3,8,1590,1190,1978,98034,2170,7490
2114700500,20150418T000000,560,90000,1,1,4120,4120,1,0,0,3,4,560,0,1947,98106,980,4120
7950303530,20150409T000000,2060,400000,4,2,3060,3060,2,0,0,3,7,2060,0,1968,98118,1630,3766
8910500471,20150217T000000,1140,407000,3,1,7785,7785,1,0,0,3,8,1140,0,1954,98177,2080,10620
9550204450,20141219T000000,1890,651000,3,1.5,4400,4400,1.5,0,0,5,7,1890,0,1919,98105,1620,4080
4024101990,20150205T000000,2090,485000,3,2.25,7450,7450,1,0,0,3,7,1350,740,1978,98155,1740,7644
5595900345,20150113T000000,3460,460000,4,2.75,13168,13168,2,0,0,4,8,3460,0,1932,98022,1500,7670
1782500095,20150309T000000,1320,369000,2,1,6135,6135,1,0,0,4,7,880,440,1942,98126,1050,4693
8887001192,20140620T000000,1240,355000,2,1,27042,27042,1,0,1,3,6,1000,240,1943,98070,2140,20059
4006000307,20140916T000000,810,155000,2,1,4755,4755,1,0,0,3,7,810,0,1980,98118,1180,4755
5605000440,20141215T000000,1880,1.00E+06,3,1,5450,5450,1.5,0,0,4,8,1880,0,1924,98112,2580,5450
2591840050,20150211T000000,2680,419625,4,2.5,11590,11590,2,0,0,4,9,2680,0,1988,98058,2580,8225
1442300005,20150218T000000,2040,435000,3,2,6880,6880,2,0,0,4,7,2040,0,1954,98133,1710,7597
3343901440,20150511T000000,2180,379000,4,1.75,7876,7876,1,0,0,4,7,1290,890,1977,98056,1960,7225
9406590250,20150224T000000,1870,293000,4,2.25,5371,5371,2,0,0,3,7,1870,0,2009,98038,2380,4502
2212250080,20140806T000000,2310,592100,4,2.75,7851,7851,1,0,0,4,8,1790,520,1989,98006,2230,7359
3578700073,20141110T000000,1120,362000,3,1.75,9730,9730,1,0,0,3,7,1120,0,1944,98011,2530,8717
1123049126,20141203T000000,1340,227000,3,1,10035,10035,1,0,0,3,7,1340,0,1959,98178,2090,10035
526059259,20140819T000000,1260,335500,3,1.75,8487,8487,1,0,0,3,7,1260,0,1970,98011,1890,13051
3222079136,20140818T000000,1200,213000,3,1.75,55321,55321,1.5,0,0,5,7,1200,0,1977,98010,1910,54450
7237300290,20150326T000000,2400,338000,5,2.5,4496,4496,2,0,0,3,7,2400,0,2004,98042,1880,4319
7468900235,20141022T000000,940,163500,3,1,7200,7200,1,0,0,4,7,940,0,1954,98002,1090,7800
3352401476,20141124T000000,860,199988,2,1,5000,5000,1,0,0,3,7,860,0,1949,98178,1130,6000
4217402162,20140725T000000,2390,1.19E+06,3,2.25,7875,7875,1,0,1,3,10,1980,410,1948,98105,3720,9075
6147650430,20150407T000000,3130,320000,4,2.5,5200,5200,2,0,0,3,7,3130,0,2005,98042,3020,5200
1133000235,20140616T000000,3550,450000,6,2.25,11780,11780,1,0,0,4,8,2960,590,1948,98125,2360,8850
2781270080,20141030T000000,1470,249900,2,2,2541,2541,2,0,0,3,6,1470,0,2005,98038,1310,2721
1423200170,20140612T000000,910,223000,2,1,9869,9869,1,0,0,3,6,910,0,1957,98058,1480,9750
3023059071,20150210T000000,2630,631000,4,4,59586,59586,1,0,0,3,7,1470,1160,1963,98055,2230,5715
511700170,20150505T000000,1780,350000,4,2.25,10416,10416,1,0,0,5,7,1060,720,1963,98055,1780,9975
2124089028,20140714T000000,1430,279000,3,1.75,39160,39160,1,0,0,3,7,900,530,1925,98065,1430,40860
1431700280,20150409T000000,2730,310000,5,2,7344,7344,1,0,0,5,7,1510,1220,1962,98058,1730,7700
7686202635,20140812T000000,900,185000,2,1,8000,8000,1,0,0,4,6,900,0,1954,98198,1240,8000
3874400380,20150316T000000,1740,445000,3,2.5,22089,22089,1,0,0,4,8,1130,610,1977,98070,2000,24925
642500080,20141212T000000,2905,365000,4,2.5,4874,4874,2,0,0,3,9,2905,0,2003,98031,2900,5271
1591600527,20150423T000000,2230,333500,3,1.5,9120,9120,1,0,0,3,7,1390,840,1959,98146,1420,8450
5587000010,20141120T000000,1680,385000,3,2.25,8450,8450,1,0,0,3,8,1340,340,1960,98177,1850,8300
2201500440,20140520T000000,1240,345000,3,1.5,11200,11200,1,0,0,4,7,1240,0,1954,98006,1240,11008
7603100095,20141110T000000,3230,1.26E+06,3,3,8625,8625,2,0,3,3,10,2220,1010,1998,98116,2330,6022
9412200080,20140523T000000,2560,440000,4,2.5,10400,10400,1,0,0,4,7,1280,1280,1965,98027,1740,11050
7852130080,20140925T000000,2600,444500,3,2.5,4724,4724,2,0,0,3,7,2600,0,2002,98065,2400,4724
2923039243,20141113T000000,1200,340000,4,1,11834,11834,1,1,3,3,6,1200,0,1972,98070,1670,47462
6908200250,20150312T000000,1660,680000,4,1,6075,6075,1.5,0,0,5,7,1660,0,1915,98117,1810,5400
3039000010,20140909T000000,1140,420000,3,1.75,8558,8558,1,0,0,4,7,1140,0,1982,98033,1490,10530
1657300280,20141229T000000,3050,438500,3,2.25,10689,10689,2,0,0,4,9,3050,0,1988,98092,2697,10925
9200000050,20140918T000000,800,109500,2,1,10625,10625,1,0,0,3,6,800,0,1942,98168,1130,10625
7508200080,20150410T000000,1700,461000,4,2.75,7495,7495,1,0,0,4,7,1200,500,1964,98133,1650,7495
5454200080,20140811T000000,2630,968000,4,1.75,9645,9645,1,0,0,4,9,2630,0,1963,98040,2690,10439
7972601100,20140923T000000,1960,355000,3,1.75,7705,7705,1,0,0,4,7,980,980,1950,98106,1380,4349
5112800190,20150327T000000,1180,249000,3,1.5,11579,11579,1,0,0,4,7,1180,0,1962,98058,1780,22486
984210170,20150326T000000,1960,256500,5,2.5,7350,7350,1,0,0,4,7,1360,600,1969,98058,1900,7350
8081500050,20150302T000000,4250,1.81E+06,5,2.5,20441,20441,1,0,1,4,11,2490,1760,1984,98004,3620,16304
8731801190,20141223T000000,1950,269000,3,2.25,8661,8661,1,0,0,4,8,1950,0,1966,98023,1950,8800
9103000715,20141112T000000,3600,1.35E+06,4,3.5,5217,5217,2,0,0,3,9,2720,880,1947,98112,2270,5217
8732300430,20140620T000000,2060,885000,3,2.25,9552,9552,1,0,0,4,9,1610,450,1975,98040,2930,11212
3754700170,20150423T000000,1640,455000,3,2,9825,9825,1,0,0,4,7,1090,550,1971,98034,1500,9750
2652500795,20140609T000000,2730,980000,4,2.5,4800,4800,1.5,0,0,5,8,2230,500,1909,98119,2190,4200
7454000470,20140801T000000,1530,412500,3,1.75,6300,6300,1,0,0,3,6,1530,0,1942,98126,920,6300
3630121060,20141217T000000,3060,740000,4,3.5,4777,4777,2,0,0,3,9,3060,0,2007,98029,3060,4935
1370800825,20140823T000000,2860,1.30E+06,4,2.25,5658,5658,2,0,3,3,10,2130,730,1933,98199,2700,5221
4310702759,20150312T000000,1030,326000,2,1.5,798,798,3,0,0,3,8,1030,0,2008,98103,1020,1026
8635750950,20140607T000000,2460,568500,4,2.5,4200,4200,2,0,0,3,8,2460,0,1998,98074,2460,4200
3448900420,20140922T000000,2500,620000,4,2.5,8282,8282,2,0,0,3,9,2500,0,2013,98056,2500,8046
2113700005,20150417T000000,1830,283000,3,1.75,7600,7600,2,0,0,3,7,1490,340,1947,98106,1300,4000
8615800500,20140814T000000,2820,875000,6,3.25,4536,4536,2,0,0,4,8,1930,890,1917,98105,2820,4536
9106000005,20150527T000000,3750,1.31E+06,4,2.25,5000,5000,2,0,0,5,8,2440,1310,1924,98115,2170,4590
806800420,20141023T000000,2070,289950,3,2.5,6145,6145,2,0,0,3,7,2070,0,2003,98092,2070,5297
2787311190,20141114T000000,1780,252500,3,2.5,7192,7192,1,0,0,4,7,1250,530,1974,98031,1870,8500
3342102385,20141029T000000,2200,376000,4,2.25,6750,6750,1,0,0,5,8,1480,720,1959,98056,2710,6750
7504000290,20140522T000000,3240,635700,4,2.5,13978,13978,1,0,0,3,9,1860,1380,1977,98074,3150,12767
8691300500,20141028T000000,2880,710000,4,2.5,12349,12349,2,0,0,3,10,2880,0,1996,98075,3490,11539
930000425,20150301T000000,1570,440000,3,1.75,5120,5120,1,0,2,3,7,980,590,1947,98177,2420,7200
3291800670,20140630T000000,3180,439000,3,2.5,7904,7904,1,0,0,3,8,1810,1370,2006,98056,1950,7800
1425059145,20140616T000000,1310,455000,2,1.5,12196,12196,1.5,0,0,3,6,1310,0,1970,98052,2970,12196
4406000050,20140519T000000,910,225000,2,1,9612,9612,1,0,0,4,7,910,0,1981,98058,1410,9611
1432700420,20140728T000000,1460,250000,3,1,10914,10914,1,0,0,4,7,1460,0,1959,98058,1490,8314
5561400470,20150407T000000,3410,585000,4,3.25,34939,34939,2,0,0,4,9,2470,940,1992,98027,2450,39045
8827901350,20150407T000000,2720,685000,3,1.75,4720,4720,1.5,0,0,4,7,1580,1140,1925,98105,1660,4640
6190700284,20140620T000000,2280,420000,5,2.75,10319,10319,1,0,0,3,8,1300,980,1959,98177,2370,8056
3644100073,20141122T000000,670,245000,2,1,1675,1675,1,0,0,5,6,670,0,1960,98144,1220,1740
3223059173,20141104T000000,1480,275000,4,2,15000,15000,1,0,0,4,7,1480,0,1957,98055,1450,8768
109210460,20141029T000000,2330,270000,3,2,8000,8000,1,0,0,3,7,1390,940,1986,98023,1570,7227
9106000050,20141021T000000,2170,767250,4,3,2500,2500,2,0,0,3,8,1710,460,1997,98115,2170,4080
4337600280,20140904T000000,1760,229000,3,2,9900,9900,1,0,0,4,7,1760,0,1943,98166,1190,9900
3438501100,20150427T000000,1240,400000,3,1,4000,4000,1.5,0,0,3,8,1240,0,1928,98106,1200,17707
7935000280,20140812T000000,5210,2.20E+06,5,3.25,35765,35765,2.5,0,4,5,10,4940,270,1911,98136,2590,10250
7419700010,20140707T000000,2800,665000,5,2,17788,17788,1,0,0,4,8,1400,1400,1963,98033,1760,18282
1626069102,20150323T000000,2060,500000,4,2.25,44431,44431,2,0,0,3,7,2060,0,1988,98077,2160,45657
7574000080,20150401T000000,2360,355500,5,2,19899,19899,1,0,0,4,7,2360,0,1968,98010,1860,19998
3830700010,20141205T000000,2370,369000,4,2.5,6557,6557,2,0,0,3,9,2370,0,1998,98042,2370,7378
1454100010,20150202T000000,720,338500,2,1,6050,6050,1,0,0,2,5,720,0,1951,98125,1480,7280
603001045,20150429T000000,950,256000,3,1,4000,4000,1,0,0,3,7,780,170,1949,98118,1230,4000
2607720440,20150304T000000,1980,470000,3,2.5,9725,9725,2,0,0,3,8,1980,0,1994,98045,2070,9834
930000470,20140527T000000,2540,675000,3,2.5,7680,7680,2,0,1,4,9,2540,0,1940,98177,2490,7680
2621750280,20141110T000000,2760,369950,4,2.75,7533,7533,1,0,0,3,8,1400,1360,1997,98042,2340,7943
7853220470,20140915T000000,2950,615000,5,3.5,7980,7980,2,0,3,3,9,2350,600,2005,98065,2950,7980
4139660430,20150505T000000,3640,1.20E+06,5,3,28531,28531,2,0,0,3,10,3640,0,1996,98006,3330,17186
1338800430,20140728T000000,2150,950000,3,1.75,3503,3503,2,0,0,3,8,1870,280,1921,98112,3920,6402
1338800491,20141021T000000,2760,799500,4,2.5,5750,5750,2,0,0,3,8,2760,0,1993,98112,2760,5390
792000006,20140709T000000,840,187000,2,1,11600,11600,1,0,0,3,6,840,0,1952,98168,1610,9120
7504020670,20140520T000000,2890,598000,5,2.25,12478,12478,2,0,0,3,9,2890,0,1977,98074,2570,11880
4017600010,20150417T000000,2060,429950,3,2.25,10160,10160,1,0,0,4,8,1340,720,1967,98155,2320,11186
1471701410,20150331T000000,1700,347950,5,2.25,13500,13500,1.5,0,0,4,7,1700,0,1962,98059,1810,14550
3528000470,20140509T000000,3560,851000,3,2.5,107290,107290,2,0,0,3,10,3560,0,1987,98053,3660,89298
3192000080,20141029T000000,1210,205000,3,1,10185,10185,1,0,0,3,6,1210,0,1957,98146,1320,10245
1565100010,20150327T000000,1590,225000,3,2.25,9200,9200,1,0,0,4,7,1110,480,1979,98092,1880,9200
9201000460,20141006T000000,2620,705000,4,2.25,10536,10536,1,0,0,3,8,1520,1100,1979,98075,2760,12431
323059316,20150505T000000,3190,535000,5,2.5,6178,6178,2,0,0,3,8,3190,0,2003,98059,2480,7548
6802200190,20150121T000000,1450,222500,3,2,9044,9044,2,0,0,3,7,1450,0,1990,98022,1450,9044
1773100430,20150424T000000,1270,313500,2,1.5,1282,1282,2,0,0,3,8,1000,270,2006,98106,1270,1325
6137610190,20150317T000000,2730,632000,3,2.25,7521,7521,2,0,2,3,9,2730,0,1992,98011,2700,8204
1568100387,20150322T000000,1840,467000,3,2,3432,3432,2,0,0,3,7,1840,0,2012,98155,1280,7573
3826500290,20150424T000000,1970,339000,3,2.25,7210,7210,1,0,0,4,8,1380,590,1978,98030,1970,7350
629410190,20140619T000000,3200,712000,3,2.75,6699,6699,2,0,0,3,9,3200,0,2004,98075,3020,6699
4189800050,20140520T000000,1060,335000,3,1,10050,10050,1,0,0,4,7,1060,0,1967,98028,1570,9938
6126600950,20140717T000000,1740,470000,3,3.25,1693,1693,2,0,0,3,8,1360,380,2007,98116,1130,1626
5411800250,20140724T000000,810,367000,3,1,7000,7000,1,0,0,3,7,810,0,1968,98052,1820,7589
7853302140,20140524T000000,2460,440500,3,2.5,4399,4399,2,0,0,3,7,2460,0,2007,98065,2060,4399
1423910670,20140527T000000,2100,305000,4,1,9288,9288,1,0,0,4,7,1050,1050,1968,98058,1600,8550
2301400470,20140908T000000,1530,635000,3,1.75,5000,5000,1,0,2,3,7,1020,510,1948,98117,1530,5000
1860600290,20140627T000000,1670,1.02E+06,3,2.25,4800,4800,1.5,0,3,3,8,1670,0,1903,98119,2300,4800
9267200345,20140602T000000,1175,342000,2,2.5,1366,1366,2,0,0,3,8,740,435,2005,98103,1710,1255
3826500170,20141111T000000,2130,283000,3,2.25,8800,8800,1,0,0,3,8,1270,860,1978,98030,1960,8075
9804500420,20150424T000000,2470,430000,4,2.75,50123,50123,1,0,0,3,8,1280,1190,1978,98022,2200,54520
2895550190,20140808T000000,1700,245000,4,2.5,4268,4268,2,0,0,3,7,1700,0,2000,98001,1700,4488
6699930440,20140605T000000,2600,355500,3,2.5,5540,5540,2,0,0,3,8,2600,0,2004,98038,2600,5540
3543900380,20150409T000000,1460,395000,3,1,5000,5000,1,0,0,4,7,1460,0,1934,98115,1790,4000
59500050,20141216T000000,2010,324900,4,2.25,7280,7280,2,0,0,4,8,2010,0,1988,98032,1660,7579
9274202885,20140508T000000,1320,660000,3,1.75,5750,5750,1.5,0,0,5,7,1320,0,1918,98116,1440,5750
7701930050,20140811T000000,3150,570000,3,2.5,20189,20189,2,0,0,3,10,3150,0,1990,98058,2920,20612
200800480,20141106T000000,1960,552321,3,2.5,8469,8469,2,0,0,4,8,1960,0,1984,98052,2040,8189
3835500005,20140528T000000,2050,1.10E+06,2,1.75,11900,11900,1,0,0,4,8,2050,0,1950,98004,2980,11900
9543000896,20140825T000000,1800,237000,3,1.5,9216,9216,1,0,0,4,7,1800,0,1950,98001,1400,10022
1090000005,20150504T000000,1210,402000,2,1,5600,5600,1.5,0,0,3,7,1210,0,1922,98136,1400,5028
5561000430,20141016T000000,1830,470000,3,2.25,39165,39165,1,0,0,5,8,1830,0,1963,98027,2020,36184
1568100670,20150320T000000,1880,395900,3,1.75,8706,8706,1,0,0,3,7,940,940,1927,98155,1880,7200
6813600440,20141022T000000,860,442000,2,1.75,5535,5535,1,0,0,3,7,860,0,1948,98103,1420,4960
7701990380,20141015T000000,2890,795000,4,2.75,16397,16397,2,0,0,3,10,2890,0,1997,98077,3170,16397
7153400010,20140812T000000,1390,190500,3,2,10155,10155,1,0,0,3,7,1130,260,1980,98003,1790,10155
5608010420,20141120T000000,3340,808000,4,2.75,7230,7230,2,0,0,3,9,3340,0,1996,98027,3230,7529
9141100073,20140826T000000,2040,500000,4,2.5,6685,6685,2,0,0,3,8,2040,0,1998,98133,1890,8253
629400480,20140619T000000,3010,775000,4,2.75,15992,15992,2,0,0,3,11,3010,0,1996,98075,3330,12333
9250900104,20141110T000000,2110,300000,5,1.75,8500,8500,1,0,0,3,7,1100,1010,1962,98133,2020,8500
9250900104,20150410T000000,2110,496000,5,1.75,8500,8500,1,0,0,3,7,1100,1010,1962,98133,2020,8500
5104531700,20140620T000000,2510,448000,4,2.5,6853,6853,2,0,2,3,9,2510,0,2006,98038,3400,6965
623039026,20141125T000000,2770,645000,2,2.25,11884,11884,1,0,3,4,8,1570,1200,1969,98070,2310,17097
7626200235,20140523T000000,1120,464600,3,1.75,5500,5500,1.5,0,0,4,7,1120,0,1925,98136,1490,5500
7228500425,20140728T000000,1530,590000,3,1,2370,2370,2,0,0,3,8,1530,0,1901,98122,1310,2370
3332500095,20141007T000000,1800,399000,3,2.5,3300,3300,2,0,0,3,7,1690,110,2004,98118,1570,3902
7950300440,20141015T000000,1030,305000,2,1,6000,6000,1,0,0,3,7,1030,0,1925,98118,1510,5000
8143000280,20141121T000000,1210,478000,3,1.75,6175,6175,1,0,0,3,7,1210,0,1976,98034,1520,7475
4045500715,20141217T000000,1090,598800,1,1,32010,32010,1,0,0,4,6,1090,0,1958,98014,1870,25346
1155620190,20140603T000000,1790,430000,4,2.25,7203,7203,1,0,0,4,7,1110,680,1973,98155,2270,9000
3332000715,20140701T000000,1550,433000,4,1.5,5053,5053,1,0,0,4,7,1180,370,1963,98118,1450,5639
5113000420,20150320T000000,2400,420000,4,2.75,20000,20000,1,0,0,3,8,1170,1230,1961,98058,1690,20000
3223039181,20140609T000000,2470,585000,4,1.75,131790,131790,2,0,2,3,8,2470,0,1937,98070,1470,92747
7399300420,20140818T000000,1170,255000,3,1,7395,7395,1,0,0,4,7,1170,0,1969,98055,1430,7920
1088400190,20150422T000000,1120,305000,3,1,10125,10125,1,0,0,3,6,1120,0,1961,98059,1120,8820
1588600177,20150225T000000,1040,396000,4,1,4420,4420,1.5,0,0,3,6,1040,0,1944,98117,1310,4920
9264950420,20140508T000000,2460,347500,4,2.5,7350,7350,2,0,0,3,9,2460,0,1989,98023,2390,8568
5418650080,20140814T000000,3690,900000,4,2.5,11468,11468,2,0,0,3,11,3690,0,1987,98027,3370,10751
9492800020,20140930T000000,1960,425000,3,1.75,43332,43332,1,0,0,4,7,1400,560,1982,98077,2010,44431
323089173,20140519T000000,1920,429000,3,2.5,15124,15124,2,0,0,3,8,1920,0,1995,98045,1920,16477
6821102358,20150224T000000,1670,540000,3,2.25,3135,3135,2,0,0,3,8,1220,450,2002,98199,1630,1596
943100689,20150127T000000,1340,324950,3,2,9750,9750,1,0,0,4,7,890,450,1974,98024,1460,12900
8722100825,20150429T000000,2610,1.05E+06,3,2.25,3357,3357,2,0,0,4,7,1980,630,1926,98112,1940,3357
4223000280,20141029T000000,1540,221000,4,1.75,7200,7200,1,0,0,3,7,1260,280,1966,98003,1540,8416
1454100122,20140611T000000,1640,405000,3,2,7201,7201,1,0,0,3,8,1640,0,1948,98125,1750,7201
3323500010,20150107T000000,2100,1.15E+06,3,2.5,15120,15120,1,0,0,4,8,2100,0,1953,98004,3070,16078
9557300080,20140822T000000,1930,588000,4,1.75,7245,7245,1,0,0,4,8,1510,420,1972,98008,1880,7245
6306100080,20140909T000000,1430,234950,3,2,10850,10850,1,0,0,3,7,1430,0,1994,98001,1610,8015
5700001100,20141007T000000,2430,580000,4,1.5,4995,4995,1.5,0,0,4,7,1730,700,1928,98144,2240,5000
6187500080,20140716T000000,2460,637000,5,3,7240,7240,1,0,0,3,9,1840,620,1991,98006,2530,7885
7369600080,20141030T000000,2490,704000,4,2.25,6973,6973,1,0,0,4,8,1490,1000,1953,98199,1780,5612
1623049145,20140925T000000,880,210000,2,1,9750,9750,1,0,0,5,6,880,0,1938,98168,1220,9406
2877102330,20140516T000000,2110,772000,4,2.5,3750,3750,2,0,0,3,8,2110,0,2000,98117,1700,5000
546001060,20150427T000000,1850,763000,4,1.75,4388,4388,2,0,0,5,8,1850,0,1941,98117,1410,4107
2822059091,20150218T000000,2060,213500,2,1.5,7713,7713,1.5,0,0,4,7,2060,0,1930,98030,1780,7713
3971701300,20141220T000000,1360,255000,2,1,9367,9367,1,0,0,4,6,680,680,1924,98155,1360,7543
1732600050,20141017T000000,2000,423500,3,2,10490,10490,1,0,0,3,8,1430,570,1978,98033,1530,7659
3585900430,20141222T000000,1810,520000,3,1.5,18483,18483,1,0,0,3,8,1810,0,1954,98177,2920,20279
6791000050,20140908T000000,2230,550000,3,2.75,14400,14400,1,0,0,4,8,1460,770,1977,98075,2200,13280
1818800289,20150121T000000,1820,795000,3,2.75,7517,7517,1,0,0,3,9,1820,0,1997,98116,2540,8035
2738600080,20140815T000000,2740,495000,4,3,2811,2811,2,0,0,3,8,2240,500,2003,98072,2740,3596
1310440950,20150302T000000,2710,455000,4,2.5,6558,6558,2,0,0,3,9,2710,0,1997,98058,2710,7635
1322049150,20150305T000000,910,85000,2,1,9753,9753,1,0,0,3,5,910,0,1947,98032,1160,7405
7200080,20141104T000000,1980,239000,4,2,10585,10585,1.5,0,0,2,6,1980,0,1924,98055,1360,7810
1788800080,20140730T000000,1040,184900,3,1,10080,10080,1,0,0,3,6,1040,0,1959,98023,1000,8736
1328320920,20150421T000000,2810,386000,4,2.25,8560,8560,1,0,0,3,8,1610,1200,1979,98058,2400,7600
7283900185,20140604T000000,2000,415000,4,2.5,5962,5962,2,0,0,3,8,2000,0,1999,98133,1790,10500
8685500020,20150512T000000,1530,387000,3,1,6372,6372,1,0,0,3,7,1210,320,1962,98118,1960,6426
1338800425,20150304T000000,5110,2.14E+06,6,4,7128,7128,2.5,0,0,4,11,5110,0,1906,98112,4110,6480
282500010,20150107T000000,3133,685000,4,2.25,16197,16197,2,0,0,3,9,2533,600,1965,98166,3090,15588
798000630,20141031T000000,2020,340000,4,2.5,32710,32710,1,0,0,3,7,1070,950,1941,98168,1340,17700
5583200345,20150511T000000,750,422000,2,1,4000,4000,1,0,0,4,6,750,0,1926,98118,1120,5038
1036100130,20140808T000000,1980,442000,3,2.5,39932,39932,2,0,0,3,8,1980,0,1994,98011,2610,12769
795002375,20140527T000000,1200,280000,3,1,6250,6250,1,0,0,3,6,920,280,1943,98168,1280,9375
1245000461,20140703T000000,3580,1.15E+06,5,2.5,8921,8921,2,0,0,3,9,3580,0,2000,98033,2710,9308
6802200280,20141110T000000,2010,279000,3,2.5,11618,11618,2,0,0,3,7,2010,0,1990,98022,1550,9354
9521100795,20140623T000000,1730,569000,4,2,3884,3884,1,0,0,5,7,1060,670,1924,98103,1360,3563
4039800080,20140529T000000,5960,1.36E+06,5,3.5,13703,13703,2,0,2,3,10,4770,1190,1984,98008,2810,17320
6146600595,20150410T000000,860,209950,2,1,5080,5080,1,0,0,3,7,860,0,1960,98032,1250,6477
6380500151,20150317T000000,1370,468000,3,1.5,7697,7697,1,0,0,3,7,1370,0,1939,98177,1370,7697
8643000185,20150430T000000,1360,237100,3,1.75,9603,9603,1,0,0,3,7,1360,0,1963,98198,2240,10605
7212650950,20140708T000000,2530,336000,4,2.5,8169,8169,2,0,0,3,8,2530,0,1993,98003,2220,8013
357000005,20141222T000000,1680,500000,4,2,3813,3813,2,0,0,4,7,1680,0,1900,98144,2540,3996
5648600010,20150426T000000,1580,290000,3,2.5,6860,6860,2,0,0,3,7,1580,0,1995,98055,1580,7050
2818600010,20150314T000000,3890,1.19E+06,7,3.5,8342,8342,2,0,4,3,9,2840,1050,1968,98117,2870,8342
9842300095,20140725T000000,1600,365000,5,2,4168,4168,1.5,0,0,3,7,1600,0,1927,98126,1190,4168
3977630130,20150325T000000,1200,146300,3,1,9668,9668,1,0,0,5,6,1200,0,1975,98092,1200,9800
5160300020,20140609T000000,1760,554000,3,1.75,10780,10780,1,0,0,3,8,1760,0,1977,98005,2090,10780
3754700050,20140618T000000,1670,424000,3,2,7700,7700,1,0,0,3,7,1170,500,1972,98034,1500,7875
629860010,20150429T000000,4640,1.35E+06,4,3.5,9827,9827,2,0,2,3,10,3210,1430,2007,98027,3810,8207
446000010,20141119T000000,1800,508500,4,1.5,6750,6750,1.5,0,0,4,7,1800,0,1950,98115,1420,5900
8562000010,20150501T000000,1210,244500,3,1.75,8864,8864,1,0,0,3,7,1210,0,1985,98042,1510,8062
646910480,20141120T000000,1280,206000,2,2.5,1566,1566,2,0,0,3,7,1280,0,2005,98055,1460,1845
868000415,20140905T000000,1650,643500,3,2,7104,7104,2,0,0,3,8,1650,0,1945,98177,1730,7104
1826049430,20140520T000000,1590,372500,4,1.75,10523,10523,2,0,0,4,7,1590,0,1922,98133,1610,8568
2769600190,20140715T000000,1900,630000,5,2,5000,5000,1,0,2,3,8,1720,180,1957,98107,1770,5000
3630070280,20140710T000000,1500,418000,2,2.5,3608,3608,2,0,0,3,8,1500,0,2005,98029,2080,2686
8944460190,20150225T000000,2689,425000,4,2.5,6688,6688,2,0,0,3,9,2689,0,2006,98030,2665,5700
3630180470,20150205T000000,3250,800000,4,2.75,5500,5500,2,0,0,3,9,3250,0,2007,98027,3920,6000
6099400293,20141208T000000,960,208000,2,1,13438,13438,1,0,0,3,7,960,0,1951,98168,1630,11656
6791000280,20140714T000000,1650,476000,3,1.75,9600,9600,1,0,0,4,7,1650,0,1977,98075,2040,12220
7796450190,20150202T000000,1690,277500,3,2.5,5171,5171,2,0,0,3,8,1690,0,2003,98023,2550,5025
2294900010,20140813T000000,2790,478000,3,1.75,36585,36585,1,0,0,4,8,1410,1380,1970,98027,1900,45302
1186000095,20140708T000000,2310,890000,4,2.75,4020,4020,3,0,0,5,8,2310,0,1979,98122,2270,3750
2770601763,20150323T000000,1790,450000,3,3.5,1288,1288,3,0,0,3,8,1390,400,2000,98199,1560,1426
3392100050,20140625T000000,1230,205000,3,1,8750,8750,1,0,0,3,6,1230,0,1965,98003,1230,8750
2878600655,20140718T000000,1620,665000,3,2,2640,2640,1.5,0,0,5,8,1620,0,1929,98115,1470,4080
3299200080,20141003T000000,2440,518000,4,2.75,12051,12051,1,0,0,5,8,1440,1000,1966,98133,2030,8006
2564900020,20140924T000000,2100,465000,4,2.25,7350,7350,2,0,0,3,8,2100,0,1979,98033,1780,7350
2111010080,20140617T000000,3040,330000,3,2.5,7232,7232,2,0,0,3,7,3040,0,2003,98092,2760,6926
6669080020,20141226T000000,2490,449400,4,3,5064,5064,2,0,0,3,7,2490,0,2007,98056,2470,5064
8682300010,20150206T000000,2690,829000,3,2.75,10443,10443,1,0,0,3,9,2690,0,2007,98053,1440,4185
1974200020,20150220T000000,2190,450000,4,1.75,9752,9752,1,0,0,3,8,2190,0,1964,98034,2040,9964
3211000190,20141001T000000,1490,310000,3,1.75,9120,9120,1,0,0,5,7,1490,0,1959,98059,1340,8040
6354000050,20140908T000000,2530,615000,3,2.25,45234,45234,2,0,0,4,9,2530,0,1985,98072,3110,35617
625049153,20140603T000000,2060,605000,3,2,4040,4040,1,0,0,4,8,1120,940,1947,98103,1500,4000
5561000190,20140502T000000,1970,437500,3,2.25,35100,35100,2,0,0,4,9,1970,0,1977,98027,2340,35100
